sample_id,genetic_run_name,datetime_collected,fork_length_mm,field_run_name
F6123_3_A_14,Spring,2022-12-07T09:00:00Z,31,Fall
F6123_3_A_15,Spring,2022-12-07T09:00:00Z,38,Spring
F6123_3_A_16,Spring,2022-12-07T09:00:00Z,35,Spring
F6123_3_A_17,Spring,2022-12-07T09:00:00Z,37,Spring
F6123_3_A_18,Spring,2022-12-07T09:00:00Z,35,Spring
F6123_3_A_19,Spring,2022-12-08T12:00:00Z,36,Spring
F6123_3_A_2,Spring,2022-12-06T12:59:59Z,35,Spring
F6123_3_A_20,Spring,2022-12-08T12:00:00Z,35,Spring
F6123_3_A_21,Fall,2022-12-08T12:00:00Z,34,Spring
F6123_3_A_22,Spring,2022-12-08T12:00:00Z,35,Spring
F6123_3_A_23,Spring,2022-12-08T12:00:00Z,36,Spring
F6123_3_A_24,Fall,2022-12-08T12:00:00Z,36,Spring
F6123_3_A_25,Spring,2022-12-08T12:00:00Z,35,Spring
F6123_3_A_26,Spring,2022-12-09T12:40:00Z,34,Fall
F6123_3_A_27,Spring,2022-12-09T12:40:00Z,35,Spring
F6123_3_A_28,Fall,2022-12-09T12:40:00Z,32,Fall
F6123_3_A_29,Spring,2022-12-09T12:40:00Z,34,Fall
F6123_3_A_3,Spring,2022-12-06T12:59:59Z,37,Spring
F6123_3_A_30,Fall,2022-12-09T12:40:00Z,34,Fall
F6123_3_A_31,Fall,2022-12-09T12:40:00Z,34,Fall
F6123_3_A_32,Spring,2022-12-09T12:40:00Z,36,Spring
F6123_3_A_33,Spring,2022-12-09T12:40:00Z,37,Spring
F6123_3_A_35,Fall,2022-12-13T09:50:00Z,33,Fall
F6123_3_A_4,Spring,2022-12-06T12:59:59Z,37,Spring
F6123_3_A_5,Spring,2022-12-06T12:59:59Z,34,Spring
F6123_3_A_6,Spring,2022-12-06T12:59:59Z,36,Spring
F6123_3_A_7,Spring,2022-12-06T12:59:59Z,38,Spring
F6123_3_A_8,Spring,2022-12-06T12:59:59Z,35,Spring
F6123_3_A_9,Spring,2022-12-07T09:00:00Z,35,Spring
F6123_4_A_1,Spring,2022-12-20T09:43:00Z,37,Fall
F6123_4_A_10,Spring,2022-12-22T09:47:00Z,37,Fall
F6123_4_A_11,Fall,2022-12-22T09:48:00Z,38,Spring
F6123_4_A_12,Spring,2022-12-22T09:50:00Z,35,Fall
F6123_4_A_13,Fall,2022-12-22T09:51:00Z,39,Spring
F6123_4_A_14,Fall,2022-12-22T09:52:00Z,36,Fall
F6123_4_A_15,Fall,2022-12-22T09:53:00Z,38,Spring
F6123_4_A_16,Spring,2022-12-22T09:55:00Z,34,Fall
F6123_4_A_17,Spring,2022-12-22T09:56:00Z,36,Fall
F6123_4_A_18,Fall,2022-12-22T09:58:00Z,35,Fall
F6123_4_A_19,Fall,2022-12-22T09:59:00Z,35,Fall
F6123_4_A_2,Spring,2022-12-20T09:45:00Z,34,Fall
F6123_4_A_20,Fall,2022-12-22T09:59:00Z,36,Fall
F6123_4_A_21,Fall,2022-12-22T10:01:00Z,37,Fall
F6123_4_A_22,Fall,2022-12-22T10:02:00Z,39,Spring
F6123_4_A_23,Spring,2022-12-22T10:04:00Z,36,Fall
F6123_4_A_24,Spring,2022-12-22T10:05:00Z,36,Fall
F6123_4_A_25,Spring,2022-12-22T10:05:59Z,36,Fall
F6123_4_A_26,Spring,2022-12-22T10:07:00Z,37,Fall
F6123_4_A_27,Spring,2022-12-22T10:08:00Z,39,Spring
F6123_4_A_28,Fall,2022-12-22T10:09:00Z,35,Fall
F6123_4_A_29,Spring,2022-12-22T10:10:00Z,38,Spring
F6123_4_A_3,Spring,2022-12-20T09:47:00Z,34,Fall
F6123_4_A_30,Spring,2022-12-22T10:12:00Z,40,Spring
F6123_4_A_31,Spring,2022-12-22T10:12:59Z,38,Spring
F6123_4_A_32,Spring,2022-12-22T10:14:00Z,39,Fall
F6123_4_A_33,Fall,2022-12-23T08:46:59Z,35,Fall
F6123_4_A_34,Fall,2022-12-23T08:49:00Z,35,Fall
F6123_4_A_35,Spring,2022-12-23T08:50:00Z,34,Fall
F6123_4_A_36,Fall,2022-12-23T08:54:00Z,36,Fall
F6123_4_A_37,Spring,2022-12-23T08:54:59Z,34,Fall
F6123_4_A_38,Fall,2022-12-23T09:04:00Z,36,Fall
F6123_4_A_39,Spring,2022-12-23T09:05:00Z,37,Fall
F6123_4_A_4,Fall,2022-12-21T10:30:00Z,36,Fall
F6123_4_A_40,Fall,2022-12-23T09:06:00Z,33,Fall
F6123_4_A_41,Spring,2022-12-23T09:08:00Z,35,Fall
F6123_4_A_42,Spring,2022-12-23T09:09:00Z,35,Fall
F6123_4_A_43,Spring,2022-12-23T09:11:00Z,35,Fall
F6123_4_A_5,Fall,2022-12-22T09:39:00Z,37,Fall
F6123_4_A_6,Spring,2022-12-22T09:39:00Z,35,Fall
F6123_4_A_7,Spring,2022-12-22T09:41:00Z,34,Fall
F6123_4_A_8,Spring,2022-12-22T09:43:59Z,37,Fall
F6123_4_A_9,Fall,2022-12-22T09:45:00Z,35,Fall
F6123_5_A_1,Fall,2023-01-04T11:05:00Z,35,Fall
F6123_5_A_10,Spring,2023-01-04T00:00:00Z,35,Fall
F6123_5_A_11,Fall,2023-01-04T00:00:00Z,36,Fall
F6123_5_A_12,Spring,2023-01-04T00:00:00Z,35,Fall
F6123_5_A_13,Spring,2023-01-04T00:00:00Z,37,Fall
F6123_5_A_14,Fall,2023-01-04T00:00:00Z,39,Fall
F6123_5_A_15,Spring,2023-01-04T00:00:00Z,35,Fall
F6123_5_A_16,Fall,2023-01-04T00:00:00Z,35,Fall
F6123_5_A_17,Spring,2023-01-04T00:00:00Z,35,Fall
F6123_5_A_18,Spring,2023-01-04T00:00:00Z,34,Fall
F6123_5_A_19,Fall,2023-01-04T00:00:00Z,34,Fall
F6123_5_A_2,Spring,2023-01-04T00:00:00Z,38,Fall
F6123_5_A_20,Fall,2023-01-04T00:00:00Z,35,Fall
F6123_5_A_21,Spring,2023-01-04T00:00:00Z,36,Fall
F6123_5_A_22,Spring,2023-01-04T00:00:00Z,36,Fall
F6123_5_A_23,Fall,2023-01-04T00:00:00Z,33,Fall
F6123_5_A_24,Fall,2023-01-04T00:00:00Z,34,Fall
F6123_5_A_25,Spring,2023-01-04T00:00:00Z,39,Fall
F6123_5_A_26,Fall,2023-01-06T00:00:00Z,35,Fall
F6123_5_A_27,Spring/Winter,2023-01-04T12:00:00Z,37,Fall
F6123_5_A_28,Fall,2023-01-05T11:28:00Z,33,Fall
F6123_5_A_29,Fall,2023-01-05T00:00:00Z,36,Fall
F6123_5_A_3,Fall,2023-01-04T00:00:00Z,38,Fall
F6123_5_A_30,Spring,2023-01-05T00:00:00Z,37,Fall
F6123_5_A_31,Fall,2023-01-05T00:00:00Z,36,Fall
F6123_5_A_32,Spring,2023-01-05T00:00:00Z,35,Fall
F6123_5_A_33,Spring,2023-01-05T11:05:00Z,36,Fall
F6123_5_A_34,Fall,2023-01-05T00:00:00Z,36,Fall
F6123_5_A_35,Fall,2023-01-05T00:00:00Z,33,Fall
F6123_5_A_36,Spring,2023-01-05T00:00:00Z,34,Fall
F6123_5_A_37,Fall,2023-01-05T00:00:00Z,36,Fall
F6123_5_A_38,Fall,2023-01-05T00:00:00Z,35,Fall
F6123_5_A_39,Fall,2023-01-05T00:00:00Z,36,Fall
F6123_5_A_4,Fall,2023-01-04T00:00:00Z,34,Fall
F6123_5_A_40,Fall,2023-01-05T00:00:00Z,35,Fall
F6123_5_A_41,Fall,2023-01-05T00:00:00Z,36,Fall
F6123_5_A_42,Fall,2023-01-05T00:00:00Z,35,Fall
F6123_5_A_43,Fall,2023-01-05T00:00:00Z,35,Fall
F6123_5_A_44,Spring,2023-01-05T00:00:00Z,35,Fall
F6123_5_A_45,Fall,2023-01-05T00:00:00Z,35,Fall
F6123_5_A_46,Spring,2023-01-05T00:00:00Z,35,Fall
F6123_5_A_47,Fall,2023-01-05T00:00:00Z,34,Fall
F6123_5_A_48,Spring,2023-01-05T00:00:00Z,36,Fall
F6123_5_A_49,Fall,2023-01-05T00:00:00Z,35,Fall
F6123_5_A_5,Fall,2023-01-04T00:00:00Z,35,Fall
F6123_5_A_50,Fall,2023-01-05T00:00:00Z,35,Fall
F6123_5_A_51,Spring,2023-01-05T00:00:00Z,36,Fall
F6123_5_A_52,Spring,2023-01-05T00:00:00Z,38,Fall
F6123_5_A_53,Fall,2023-01-05T00:00:00Z,36,Fall
F6123_5_A_54,Fall,2023-01-05T00:00:00Z,35,Fall
F6123_5_A_55,Spring,2023-01-05T00:00:00Z,35,Fall
F6123_5_A_56,Spring,2023-01-05T00:00:00Z,36,Fall
F6123_5_A_57,Fall,2023-01-05T00:00:00Z,34,Fall
F6123_5_A_58,Fall,2023-01-05T00:00:00Z,36,Fall
F6123_5_A_59,Fall,2023-01-05T12:00:00Z,35,Fall
F6123_5_A_6,Fall,2023-01-04T00:00:00Z,37,Fall
F6123_5_A_60,Fall,2023-01-06T12:00:00Z,36,Fall
F6123_5_A_61,Spring,2023-01-06T00:00:00Z,35,Fall
F6123_5_A_62,Spring,2023-01-06T00:00:00Z,32,Fall
F6123_5_A_63,Spring,2023-01-06T00:00:00Z,34,Fall
F6123_5_A_64,Spring,2023-01-06T00:00:00Z,37,Fall
F6123_5_A_65,Spring,2023-01-06T00:00:00Z,35,Fall
F6123_5_A_66,Spring,2023-01-06T00:00:00Z,33,Fall
F6123_5_A_67,Spring,2023-01-06T00:00:00Z,34,Fall
F6123_5_A_68,Spring,2023-01-06T00:00:00Z,35,Fall
F6123_5_A_69,Spring,2023-01-06T00:00:00Z,35,Fall
F6123_5_A_7,Spring,2023-01-04T00:00:00Z,35,Fall
F6123_5_A_70,Spring,2023-01-06T00:00:00Z,33,Fall
F6123_5_A_71,Fall,2023-01-06T00:00:00Z,35,Fall
F6123_5_A_72,Fall,2023-01-06T00:00:00Z,35,Fall
F6123_5_A_73,Fall,2023-01-06T00:00:00Z,36,Fall
F6123_5_A_74,Fall,2023-01-06T00:00:00Z,35,Fall
F6123_5_A_75,Spring,2023-01-06T00:00:00Z,38,Fall
F6123_5_A_76,Spring,2023-01-06T00:00:00Z,33,Fall
F6123_5_A_77,Spring,2023-01-06T00:00:00Z,33,Fall
F6123_5_A_78,Spring,2023-01-06T00:00:00Z,35,Fall
F6123_5_A_79,Spring,2023-01-06T00:00:00Z,35,Fall
F6123_5_A_8,Fall,2023-01-04T00:00:00Z,35,Fall
F6123_5_A_80,Fall,2023-01-06T00:00:00Z,34,Fall
F6123_5_A_81,Fall,2023-01-06T00:00:00Z,36,Fall
F6123_5_A_82,Fall,2023-01-06T00:00:00Z,34,Fall
F6123_5_A_84,Spring,2023-01-06T00:00:00Z,35,Fall
F6123_5_A_85,Fall,2023-01-06T00:00:00Z,35,Fall
F6123_5_A_86,Spring,2023-01-06T00:00:00Z,35,Fall
F6123_5_A_87,Fall,2023-01-06T00:00:00Z,33,Fall
F6123_5_A_88,Fall,2023-01-06T00:00:00Z,37,Fall
F6123_5_A_89,Fall,2023-01-06T00:00:00Z,35,Fall
F6123_5_A_9,Fall,2023-01-04T00:00:00Z,34,Fall
F6123_5_A_90,Fall,2023-01-06T13:15:00Z,36,Fall
F6123_5_B_1,Spring,2023-01-12T10:59:59Z,63,Winter
F6123_5_B_2,Spring,2023-01-13T11:30:00Z,68,Winter
F6123_6_A_1,Spring,2023-01-17T12:14:59Z,38,Fall
F6123_6_A_10,Spring,2023-01-17T12:14:59Z,35,Fall
F6123_6_A_100,Fall,2023-01-20T12:00:00Z,37,Fall
F6123_6_A_101,Fall,2023-01-20T12:00:00Z,38,Fall
F6123_6_A_102,Unknown,2023-01-20T12:00:00Z,34,Fall
F6123_6_A_103,Fall,2023-01-20T12:00:00Z,37,Fall
F6123_6_A_104,Fall,2023-01-20T12:00:00Z,36,Fall
F6123_6_A_105,Fall,2023-01-20T12:00:00Z,33,Fall
F6123_6_A_106,Fall,2023-01-20T12:00:00Z,37,Fall
F6123_6_A_107,Fall,2023-01-20T12:00:00Z,35,Fall
F6123_6_A_108,Fall,2023-01-20T12:00:00Z,35,Fall
F6123_6_A_109,Fall,2023-01-20T12:00:00Z,37,Fall
F6123_6_A_11,Spring,2023-01-17T12:15:00Z,38,Fall
F6123_6_A_110,Fall,2023-01-20T12:00:00Z,38,Fall
F6123_6_A_12,Fall,2023-01-17T12:15:00Z,36,Fall
F6123_6_A_13,Fall,2023-01-17T12:15:00Z,35,Fall
F6123_6_A_14,Fall,2023-01-17T12:15:00Z,37,Fall
F6123_6_A_15,Fall,2023-01-17T12:15:00Z,36,Fall
F6123_6_A_16,Fall,2023-01-17T12:15:00Z,37,Fall
F6123_6_A_17,Fall,2023-01-17T12:15:00Z,36,Fall
F6123_6_A_18,Fall,2023-01-17T12:15:00Z,35,Fall
F6123_6_A_19,Fall,2023-01-17T12:15:00Z,38,Fall
F6123_6_A_20,Fall,2023-01-17T12:15:00Z,34,Fall
F6123_6_A_21,Fall,2023-01-17T12:15:00Z,35,Fall
F6123_6_A_22,Fall,2023-01-17T12:15:00Z,35,Fall
F6123_6_A_23,Spring,2023-01-17T12:15:00Z,35,Fall
F6123_6_A_24,Spring,2023-01-17T12:15:00Z,45,Fall
F6123_6_A_25,Fall,2023-01-17T12:15:00Z,36,Fall
F6123_6_A_26,Spring,2023-01-17T12:15:00Z,40,Fall
F6123_6_A_27,Fall,2023-01-17T12:15:00Z,38,Fall
F6123_6_A_28,Fall,2023-01-17T12:15:00Z,36,Fall
F6123_6_A_29,Spring,2023-01-17T12:15:00Z,33,Fall
F6123_6_A_3,Spring,2023-01-17T12:15:00Z,39,Fall
F6123_6_A_30,Fall,2023-01-17T12:15:00Z,35,Fall
F6123_6_A_31,Spring,2023-01-18T10:30:00Z,38,Fall
F6123_6_A_32,Fall,2023-01-18T10:30:00Z,34,Fall
F6123_6_A_33,Fall,2023-01-18T10:30:00Z,35,Fall
F6123_6_A_34,Fall,2023-01-18T10:30:00Z,35,Fall
F6123_6_A_35,Fall,2023-01-18T10:30:00Z,38,Fall
F6123_6_A_36,Fall,2023-01-18T10:30:00Z,35,Fall
F6123_6_A_37,Fall,2023-01-18T10:30:00Z,34,Fall
F6123_6_A_38,LateFall,2023-01-18T10:30:00Z,36,Fall
F6123_6_A_39,Fall,2023-01-18T10:30:00Z,35,Fall
F6123_6_A_4,Spring,2023-01-17T12:15:00Z,39,Fall
F6123_6_A_40,Fall,2023-01-18T10:30:00Z,37,Fall
F6123_6_A_41,Spring,2023-01-18T10:30:00Z,35,Fall
F6123_6_A_42,Fall,2023-01-18T10:30:00Z,37,Fall
F6123_6_A_43,Fall,2023-01-18T10:30:00Z,37,Fall
F6123_6_A_44,Fall,2023-01-18T10:30:00Z,36,Fall
F6123_6_A_45,Fall,2023-01-18T10:30:00Z,37,Fall
F6123_6_A_46,Fall,2023-01-18T10:30:00Z,36,Fall
F6123_6_A_47,Fall,2023-01-18T10:30:00Z,37,Fall
F6123_6_A_48,Spring,2023-01-18T10:30:00Z,35,Fall
F6123_6_A_49,Fall,2023-01-18T10:30:00Z,36,Fall
F6123_6_A_5,Fall,2023-01-17T12:15:00Z,36,Fall
F6123_6_A_50,Fall,2023-01-18T10:30:00Z,38,Fall
F6123_6_A_51,Fall,2023-01-18T10:30:00Z,37,Fall
F6123_6_A_52,Fall,2023-01-18T10:30:00Z,35,Fall
F6123_6_A_53,Fall,2023-01-18T10:30:00Z,36,Fall
F6123_6_A_54,Fall,2023-01-18T10:30:00Z,34,Fall
F6123_6_A_55,Fall,2023-01-18T10:30:00Z,35,Fall
F6123_6_A_56,Fall,2023-01-18T10:30:00Z,37,Fall
F6123_6_A_57,Fall,2023-01-18T10:30:00Z,37,Fall
F6123_6_A_58,Fall,2023-01-18T10:30:00Z,39,Fall
F6123_6_A_59,Fall,2023-01-18T10:30:00Z,36,Fall
F6123_6_A_6,Fall,2023-01-17T12:14:59Z,37,Fall
F6123_6_A_60,Fall,2023-01-18T10:30:00Z,38,Fall
F6123_6_A_61,Fall,2023-01-19T09:39:59Z,35,Fall
F6123_6_A_62,Fall,2023-01-19T09:39:59Z,36,Fall
F6123_6_A_63,Spring,2023-01-19T09:40:00Z,36,Fall
F6123_6_A_64,Fall,2023-01-19T09:40:00Z,36,Fall
F6123_6_A_65,Fall,2023-01-19T09:40:00Z,36,Fall
F6123_6_A_66,Spring,2023-01-19T09:40:00Z,35,Fall
F6123_6_A_67,Fall,2023-01-19T09:40:00Z,34,Fall
F6123_6_A_68,Fall,2023-01-19T09:40:00Z,36,Fall
F6123_6_A_69,Fall,2023-01-19T09:40:00Z,35,Fall
F6123_6_A_7,Spring,2023-01-17T12:14:59Z,36,Fall
F6123_6_A_70,Fall,2023-01-19T09:40:00Z,33,Fall
F6123_6_A_71,Fall,2023-01-19T09:40:00Z,33,Fall
F6123_6_A_72,Fall,2023-01-19T09:40:00Z,35,Fall
F6123_6_A_73,Fall,2023-01-19T09:40:00Z,37,Fall
F6123_6_A_74,Fall,2023-01-19T09:40:00Z,38,Fall
F6123_6_A_75,Fall,2023-01-19T09:40:00Z,35,Fall
F6123_6_A_76,Fall,2023-01-19T09:40:00Z,35,Fall
F6123_6_A_77,Fall,2023-01-19T09:40:00Z,35,Fall
F6123_6_A_78,Fall,2023-01-19T09:40:00Z,36,Fall
F6123_6_A_79,Fall,2023-01-19T09:40:00Z,36,Fall
F6123_6_A_8,Fall,2023-01-17T12:14:59Z,38,Fall
F6123_6_A_80,Fall,2023-01-19T09:40:00Z,34,Fall
F6123_6_A_81,Fall,2023-01-19T09:40:00Z,35,Fall
F6123_6_A_82,Fall,2023-01-19T09:40:00Z,36,Fall
F6123_6_A_84,Fall,2023-01-19T09:40:00Z,35,Fall
F6123_6_A_85,Fall,2023-01-19T09:40:00Z,34,Fall
F6123_6_A_86,Fall,2023-01-19T09:40:00Z,35,Fall
F6123_6_A_87,Fall,2023-01-19T09:40:00Z,37,Fall
F6123_6_A_88,Fall,2023-01-19T09:40:00Z,36,Fall
F6123_6_A_89,Fall,2023-01-19T09:40:00Z,37,Fall
F6123_6_A_9,Fall,2023-01-17T12:14:59Z,35,Fall
F6123_6_A_90,Fall,2023-01-19T09:40:00Z,36,Fall
F6123_6_A_92,Fall,2023-01-20T12:00:00Z,37,Fall
F6123_6_A_93,Fall,2023-01-20T12:00:00Z,35,Fall
F6123_6_A_94,Fall,2023-01-20T12:00:00Z,34,Fall
F6123_6_A_95,Fall,2023-01-20T12:00:00Z,34,Fall
F6123_6_A_96,Fall,2023-01-20T12:00:00Z,39,Fall
F6123_6_A_97,Fall,2023-01-20T12:00:00Z,36,Fall
F6123_6_A_98,Fall,2023-01-20T12:00:00Z,35,Fall
F6123_6_A_99,Fall,2023-01-20T12:00:00Z,36,Fall
F6123_6_B_1,Spring,2023-01-17T13:30:00Z,56,Spring
F6123_6_B_10,Spring,2023-01-21T09:00:00Z,52,Spring
F6123_6_B_2,Spring,2023-01-17T13:30:00Z,58,Spring
F6123_6_B_3,Spring,2023-01-17T13:30:00Z,61,Winter
F6123_6_B_4,Spring,2023-01-18T11:35:00Z,50,Spring
F6123_6_B_5,Spring,2023-01-18T11:35:00Z,60,Spring
F6123_6_B_6,Fall,2023-01-18T11:35:00Z,60,Spring
F6123_6_B_7,Spring,2023-01-18T11:35:00Z,65,Winter
F6123_6_B_8,Spring,2023-01-19T11:08:00Z,64,Winter
F6123_6_B_9,Spring,2023-01-21T00:00:00Z,52,Winter
F6123_7_A_1,Fall,2023-02-06T13:26:00Z,36,Fall
F6123_7_A_10,Fall,2023-02-06T13:40:00Z,35,Fall
F6123_7_A_100,Fall,2023-02-09T14:01:00Z,36,Fall
F6123_7_A_101,Fall,2023-02-09T14:02:00Z,38,Fall
F6123_7_A_102,Fall,2023-02-09T14:04:00Z,39,Fall
F6123_7_A_103,Fall,2023-02-09T14:05:00Z,35,Fall
F6123_7_A_104,Fall,2023-02-09T14:07:00Z,38,Fall
F6123_7_A_105,Spring,2023-02-09T14:08:00Z,47,Fall
F6123_7_A_106,Fall,2023-02-09T14:09:00Z,35,Fall
F6123_7_A_107,Fall,2023-02-09T14:11:00Z,36,Fall
F6123_7_A_108,Fall,2023-02-09T14:12:00Z,37,Fall
F6123_7_A_109,Fall,2023-02-09T14:14:00Z,36,Fall
F6123_7_A_11,Fall,2023-02-06T13:42:00Z,36,Fall
F6123_7_A_110,Fall,2023-02-09T14:15:00Z,36,Fall
F6123_7_A_12,Fall,2023-02-06T13:44:00Z,36,Fall
F6123_7_A_13,Spring,2023-02-06T13:46:00Z,34,Fall
F6123_7_A_14,Fall,2023-02-06T13:48:00Z,37,Fall
F6123_7_A_15,Fall,2023-02-06T13:50:00Z,34,Fall
F6123_7_A_16,Fall,2023-02-06T13:51:59Z,38,Fall
F6123_7_A_17,Fall,2023-02-06T13:52:59Z,36,Fall
F6123_7_A_18,Fall,2023-02-06T13:55:00Z,34,Fall
F6123_7_A_19,Fall,2023-02-06T13:56:00Z,36,Fall
F6123_7_A_2,Fall,2023-02-06T13:27:00Z,37,Fall
F6123_7_A_20,Fall,2023-02-06T13:58:00Z,35,Fall
F6123_7_A_21,Fall,2023-02-07T12:20:00Z,38,Fall
F6123_7_A_22,Fall,2023-02-07T12:21:59Z,35,Fall
F6123_7_A_23,Fall,2023-02-07T12:24:00Z,37,Fall
F6123_7_A_24,Fall,2023-02-07T12:25:00Z,36,Fall
F6123_7_A_25,Fall,2023-02-07T12:26:59Z,39,Fall
F6123_7_A_26,Fall,2023-02-07T12:28:59Z,37,Fall
F6123_7_A_27,Fall,2023-02-07T12:32:00Z,36,Fall
F6123_7_A_28,Fall,2023-02-07T12:34:00Z,39,Fall
F6123_7_A_29,Fall,2023-02-07T12:35:00Z,37,Fall
F6123_7_A_3,Fall,2023-02-06T13:29:00Z,37,Fall
F6123_7_A_30,Fall,2023-02-07T12:37:00Z,36,Fall
F6123_7_A_31,Fall,2023-02-07T12:39:00Z,39,Fall
F6123_7_A_32,Fall,2023-02-07T12:41:00Z,35,Fall
F6123_7_A_33,Fall,2023-02-07T12:42:00Z,37,Fall
F6123_7_A_34,Fall,2023-02-07T12:44:00Z,34,Fall
F6123_7_A_35,Fall,2023-02-07T12:45:00Z,38,Fall
F6123_7_A_36,Fall,2023-02-07T12:47:00Z,39,Fall
F6123_7_A_37,Fall,2023-02-07T12:49:00Z,35,Fall
F6123_7_A_38,Fall,2023-02-07T12:50:00Z,36,Fall
F6123_7_A_39,Fall,2023-02-07T12:51:00Z,37,Fall
F6123_7_A_4,Fall,2023-02-06T13:31:00Z,35,Fall
F6123_7_A_40,Fall,2023-02-07T12:53:00Z,39,Fall
F6123_7_A_41,Fall,2023-02-08T12:34:00Z,34,Fall
F6123_7_A_42,Fall,2023-02-08T12:36:00Z,38,Fall
F6123_7_A_43,Fall,2023-02-08T12:37:00Z,36,Fall
F6123_7_A_44,Fall,2023-02-08T12:38:00Z,36,Fall
F6123_7_A_45,Fall,2023-02-08T12:40:00Z,34,Fall
F6123_7_A_46,Fall,2023-02-08T12:41:00Z,36,Fall
F6123_7_A_47,Fall,2023-02-08T12:43:00Z,35,Fall
F6123_7_A_48,Fall,2023-02-08T12:45:00Z,39,Fall
F6123_7_A_49,Fall,2023-02-08T12:47:00Z,35,Fall
F6123_7_A_5,Fall,2023-02-06T13:33:00Z,35,Fall
F6123_7_A_50,Fall,2023-02-08T12:48:00Z,37,Fall
F6123_7_A_51,Fall,2023-02-08T12:50:00Z,35,Fall
F6123_7_A_52,Fall,2023-02-08T12:52:00Z,39,Fall
F6123_7_A_53,Fall,2023-02-08T12:54:00Z,34,Fall
F6123_7_A_54,Fall,2023-02-08T12:56:00Z,34,Fall
F6123_7_A_55,Fall,2023-02-08T12:57:00Z,39,Fall
F6123_7_A_56,Fall,2023-02-08T12:59:00Z,34,Fall
F6123_7_A_57,Fall,2023-02-08T12:59:59Z,36,Fall
F6123_7_A_58,Unknown,2023-02-08T13:02:00Z,35,Fall
F6123_7_A_59,Fall,2023-02-08T13:03:00Z,37,Fall
F6123_7_A_6,Fall,2023-02-06T13:34:00Z,37,Fall
F6123_7_A_60,Fall,2023-02-08T13:05:00Z,37,Fall
F6123_7_A_61,Fall,2023-02-09T12:46:00Z,39,Fall
F6123_7_A_62,Fall,2023-02-09T12:48:00Z,37,Fall
F6123_7_A_63,Fall,2023-02-09T12:49:00Z,35,Fall
F6123_7_A_64,Fall,2023-02-09T12:51:00Z,37,Fall
F6123_7_A_65,Fall,2023-02-09T12:52:00Z,35,Fall
F6123_7_A_66,Fall,2023-02-09T12:54:00Z,37,Fall
F6123_7_A_67,Fall,2023-02-09T12:55:00Z,35,Fall
F6123_7_A_68,Fall,2023-02-09T12:57:00Z,35,Fall
F6123_7_A_69,Fall,2023-02-09T12:58:00Z,39,Fall
F6123_7_A_7,Fall,2023-02-06T13:35:00Z,35,Fall
F6123_7_A_70,Fall,2023-02-09T12:59:59Z,37,Fall
F6123_7_A_71,Fall,2023-02-09T13:02:00Z,37,Fall
F6123_7_A_72,Fall,2023-02-09T13:03:59Z,34,Fall
F6123_7_A_73,Fall,2023-02-09T13:05:00Z,37,Fall
F6123_7_A_74,Fall,2023-02-09T13:06:59Z,35,Fall
F6123_7_A_75,Fall,2023-02-09T13:09:00Z,37,Fall
F6123_7_A_76,Fall,2023-02-09T13:11:00Z,38,Fall
F6123_7_A_77,Unknown,2023-02-09T13:13:00Z,35,Fall
F6123_7_A_78,Fall,2023-02-09T13:15:00Z,38,Fall
F6123_7_A_79,Fall,2023-02-09T13:17:00Z,39,Fall
F6123_7_A_8,Fall,2023-02-06T13:37:00Z,36,Fall
F6123_7_A_80,Fall,2023-02-09T13:20:00Z,37,Fall
F6123_7_A_81,Fall,2023-02-09T13:29:00Z,37,Fall
F6123_7_A_82,Spring,2023-02-09T13:31:00Z,37,Fall
F6123_7_A_83,Fall,2023-02-09T13:33:00Z,38,Fall
F6123_7_A_84,Fall,2023-02-09T13:34:00Z,39,Fall
F6123_7_A_85,Fall,2023-02-09T13:36:00Z,37,Fall
F6123_7_A_86,Fall,2023-02-09T13:37:00Z,39,Fall
F6123_7_A_87,Fall,2023-02-09T13:40:00Z,35,Fall
F6123_7_A_88,Fall,2023-02-09T13:41:00Z,38,Fall
F6123_7_A_89,LateFall,2023-02-09T13:43:00Z,35,Fall
F6123_7_A_9,Fall,2023-02-06T13:39:00Z,35,Fall
F6123_7_A_90,Fall,2023-02-09T13:44:59Z,37,Fall
F6123_7_A_91,Fall,2023-02-09T13:47:00Z,39,Fall
F6123_7_A_92,Fall,2023-02-09T13:48:59Z,35,Fall
F6123_7_A_93,Fall,2023-02-09T13:50:59Z,37,Fall
F6123_7_A_94,Fall,2023-02-09T13:52:59Z,35,Fall
F6123_7_A_95,Fall,2023-02-09T13:54:00Z,37,Fall
F6123_7_A_96,Fall,2023-02-09T13:56:00Z,37,Fall
F6123_7_A_97,Fall,2023-02-09T13:56:59Z,39,Fall
F6123_7_A_98,Fall,2023-02-09T13:58:00Z,40,Fall
F6123_7_A_99,Fall,2023-02-09T14:00:00Z,35,Fall
F6123_7_B_1,Spring,2023-02-06T14:04:00Z,55,Spring
F6123_7_B_2,Spring,2023-02-09T14:20:00Z,58,Spring
F6123_7_B_3,Spring,2023-02-09T14:21:00Z,60,Spring
F6123_7_C_1,Spring,2023-02-06T14:06:00Z,73,Winter
F6123_7_C_2,Spring,2023-02-06T14:08:00Z,75,Winter
F6123_7_C_3,Spring,2023-02-09T14:17:00Z,72,Winter
F6123_8_A_1,Fall/LateFall,2023-02-21T14:00:00Z,35,Fall
F6123_8_A_10,Fall/LateFall,2023-02-21T14:00:00Z,40,Fall
